latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,nearest_industrial_km,nearest_industrial_type,nearest_industrial_name,nearest_industrial_region,nearest_industrial_latitude,nearest_industrial_longitude,facility_osm_id,cpcb_name,cpcb_sector,nearest_place_km,nearest_place_name,nearest_place_type,in_forest,in_farmland,final_class,place_description,facility_osm_id_str,is_anomaly,baseline_frp_mean,baseline_frp_std,daynight_flag,confidence_num,ml_prediction,ml_confidence
11.56157,77.70795,302.5,0.35,0.57,2026-09-04,2108,N,VIIRS,n,2.0NRT,285.11,0.52,N,27.115961136890167,industrial,Madras Aluminium Company Ltd (MALCO),cpcb_verified,11.788,77.8004,cpcb_0,Madras Aluminium Company Ltd (MALCO),Aluminium,4.610293616009692,Koneripatty,village,False,False,agricultural_burn,"Agricultural cropland near Koneripatty (village, 4.6 km)",cpcb_0,False,,,0,1,agricultural_burn,0.983
12.74499,77.61853,301.04,0.33,0.55,2026-09-04,2108,N,VIIRS,n,2.0NRT,286.93,0.33,N,22.43008625539187,industrial,Sanmar Speciality Chemicals Ltd,cpcb_verified,12.7409,77.8253,cpcb_12,Sanmar Speciality Chemicals Ltd,Pharma,1.0720188283347227,Krishnadoddi,village,False,False,agricultural_burn,"Agricultural cropland near Krishnadoddi (village, 1.1 km)",cpcb_12,False,,,0,1,agricultural_burn,0.986
8.05222,80.25206,340.8,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.25,5.49,D,171.83508868335832,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.3258710870659107,Buduruwakanda,village,False,False,agricultural_burn,"Agricultural cropland near Buduruwakanda (village, 3.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.05383,80.10401,344.98,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.11,7.27,D,162.4281193256306,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.7591967097720609,Ralapanawa,village,False,False,agricultural_burn,"Agricultural cropland near Ralapanawa (village, 1.8 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.05503,80.24802,338.37,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.99,3.89,D,171.31836594824503,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.801777914227632,Mahagalkadawala,village,False,False,agricultural_burn,"Agricultural cropland near Mahagalkadawala (village, 3.8 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.05978,79.87353,343.64,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,300.6,4.55,D,149.79104621030126,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,4.588597393052061,Chenaikudirippu,village,False,False,agricultural_burn,"Agricultural cropland near Chenaikudirippu (village, 4.6 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.09138,79.92904,344.56,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.53,14.3,D,149.26200194996966,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,5.1790116276198725,Karuwalagaswewa,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Karuwalagaswewa (5.2 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.982
8.11574,80.15222,338.84,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.11,4.77,D,159.6553133501727,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.468270871545925,Pothanegama,village,False,False,agricultural_burn,"Agricultural cropland near Pothanegama (village, 2.5 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.2587,80.32465,348.78,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,304.4,5.93,D,159.53394654862825,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.763992713252592,Talawa,village,False,False,agricultural_burn,"Agricultural cropland near Talawa (village, 3.8 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.35222,80.17999,330.97,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,300.46,1.91,D,141.05054451357717,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.307098354190681,Ittikulama,village,False,False,agricultural_burn,"Agricultural cropland near Ittikulama (village, 2.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.3665,80.20679,336.98,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.26,6.99,D,141.90453560201257,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.4894414187984353,Ittikulama,village,False,False,agricultural_burn,"Agricultural cropland near Ittikulama (village, 1.5 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.36862,80.22093,342.21,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.87,3.3,D,142.81531691868227,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.9352862393205488,Ranorawa,village,False,False,agricultural_burn,"Agricultural cropland near Ranorawa (village, 1.9 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.37896,80.17594,350.32,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,306.7,22.11,D,138.5653105015522,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.996378976039306,Kukulkatuwa,village,False,False,agricultural_burn,"Agricultural cropland near Kukulkatuwa (village, 2.0 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.39266,80.28991,336.13,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.91,7.05,D,146.3766988634032,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.258425614060939,Mahamankadawala,village,False,False,agricultural_burn,"Agricultural cropland near Mahamankadawala (village, 2.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.42385,80.38354,336.19,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,298.5,2.61,D,151.85923197466127,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.319679248271273,Puwarasankulama,village,False,False,agricultural_burn,"Agricultural cropland near Puwarasankulama (village, 2.3 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.44974,80.17898,334.5,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.2,4.47,D,133.16775357452792,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.7942098206377604,Kiralapetiyawa,village,False,False,agricultural_burn,"Agricultural cropland near Kiralapetiyawa (village, 1.8 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.49961,80.21492,333.2,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,303.29,3.06,D,132.2755853511723,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.769246814459658,Pemaduwa,town,False,False,urban_commercial_fire,Urban / Commercial area (Pemaduwa),cpcb_27,False,,,1,0,urban_commercial_fire,0.982
8.52262,80.27681,343.17,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.9,4.82,D,135.82348752257127,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.5513851213478915,Thuppitiyawa,village,False,False,agricultural_burn,"Agricultural cropland near Thuppitiyawa (village, 3.6 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.58073,80.36644,349.09,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.15,3.71,D,139.89482405846238,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,4.170893628348681,Neriyakulam,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Neriyakulam (4.2 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.979
8.58355,80.36236,345.95,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,304.31,3.71,D,139.34753954717175,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.7425020831295335,Neriyakulam,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Neriyakulam (3.7 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.979
8.58409,80.36593,337.15,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.31,3.71,D,139.6384050707699,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.79994291380354,Neriyakulam,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Neriyakulam (3.8 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.978
8.64641,80.33406,337.54,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,304.27,3.67,D,132.90222998324143,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.7786726469695826,Cheddikulam,village,False,False,agricultural_burn,"Agricultural cropland near Cheddikulam (village, 2.8 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.68765,80.35707,352.26,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,306.49,14.63,D,132.67242724511175,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.187025718999694,Sanmugapuram,village,False,False,agricultural_burn,"Agricultural cropland near Sanmugapuram (village, 2.2 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.69047,80.353,335.52,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.33,14.63,D,132.12799945329604,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.668715510178229,Sanmugapuram,village,False,False,agricultural_burn,"Agricultural cropland near Sanmugapuram (village, 1.7 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.69101,80.35657,347.26,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.46,14.63,D,132.43697044062324,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.041057494192898,Sanmugapuram,village,False,False,agricultural_burn,"Agricultural cropland near Sanmugapuram (village, 2.0 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.69899,80.28534,330.9,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,301.1,2.41,D,125.26022158918408,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.418900239723825,Andiyapuliyankulam,village,False,False,agricultural_burn,"Agricultural cropland near Andiyapuliyankulam (village, 3.4 km)",cpcb_27,False,,,1,0,agricultural_burn,0.987
8.76241,78.10452,333.26,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,302.74,2.68,D,3.3336240190709687,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,2.1720385898607977,Korampallam,village,False,False,agricultural_burn,"Agricultural cropland near Korampallam (village, 2.2 km)",cpcb_25,False,,,1,0,agricultural_burn,0.983
8.76995,80.10387,337.67,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.09,4.48,D,104.20232980136664,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,5.89016360138682,Madu Road,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Madu Road (5.9 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.983
8.7973,80.39112,336.46,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.83,5.15,D,130.35098095914432,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.6415323594940023,Kidachuri,village,False,False,agricultural_burn,"Agricultural cropland near Kidachuri (village, 2.6 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.79784,80.39472,338.65,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.53,6.19,D,130.68505903017925,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.470853147520209,Kidachuri,village,False,False,agricultural_burn,"Agricultural cropland near Kidachuri (village, 2.5 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.85206,80.33175,342.91,0.39,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.04,13.35,D,121.90682058146174,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.3730944034736225,Kovilpuliyankulam,village,False,False,agricultural_burn,"Agricultural cropland near Kovilpuliyankulam (village, 3.4 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.94314,80.37978,346.45,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.05,5.81,D,123.23659253781774,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.1716884934599596,Kovilkunchukulam,village,False,False,agricultural_burn,"Agricultural cropland near Kovilkunchukulam (village, 1.2 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
9.21617,80.32276,331.28,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.66,2.46,D,111.11471508410536,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,0.5356960757184188,Iyankankulam,village,False,False,agricultural_burn,"Agricultural cropland near Iyankankulam (village, 0.5 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
9.30931,78.79927,340.57,0.38,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.17,4.62,D,7.505388416863703,industrial,Coromandel Electric Company Ltd,cpcb_verified,9.3639,78.8395,cpcb_24,Pioneer Power Ltd,Powerplant,3.894854499572769,Tiruppulani,village,False,False,agricultural_burn,"Agricultural cropland near Tiruppulani (village, 3.9 km)",cpcb_24,False,,,1,1,agricultural_burn,0.986
9.33446,77.69536,346.22,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,307.87,7.2,D,44.85833695980363,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,3.775804239716442,Valaiyapatti,village,False,False,agricultural_burn,"Agricultural cropland near Valaiyapatti (village, 3.8 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.39375,78.88885,340.06,0.38,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.67,4.57,D,6.350553303534248,industrial,Coromandel Electric Company Ltd,cpcb_verified,9.3639,78.8395,cpcb_24,Pioneer Power Ltd,Powerplant,2.555075508887984,Gokulavadi,village,False,False,agricultural_burn,"Agricultural cropland near Gokulavadi (village, 2.6 km)",cpcb_24,False,,,1,1,agricultural_burn,0.986
9.62122,77.4757,330.24,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,297.29,5.38,D,59.62490811031397,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,3.816664113784438,Gandhigramam,village,False,False,agricultural_burn,"Agricultural cropland near Gandhigramam (village, 3.8 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.62942,80.3325,332.14,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.9,2.0,D,118.11532431991678,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,0.4818235267988406,Arasarkerny,village,False,False,agricultural_burn,"Agricultural cropland near Arasarkerny (village, 0.5 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
9.76186,79.01588,333.28,0.38,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.89,1.74,D,13.668994181833131,industrial,unnamed,tn_central,9.7927596,78.895145,1000403536,,,0.9362302134640494,Vilakkenanthal,village,False,False,agricultural_burn,"Agricultural cropland near Vilakkenanthal (village, 0.9 km)",1000403536,False,,,1,1,agricultural_burn,0.986
9.76191,80.18646,341.75,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,297.91,4.1,D,97.59627176242668,industrial,unnamed,tn_central,10.430444,79.6088047,651535389,,,1.7885005014812527,Anthanan Thidal,village,False,False,agricultural_burn,"Agricultural cropland near Anthanan Thidal (village, 1.8 km)",651535389,False,,,1,1,agricultural_burn,0.987
9.77927,80.18752,340.77,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.6,3.52,D,96.20935425975968,industrial,unnamed,tn_central,10.430444,79.6088047,651535389,,,1.2634893472723745,Karaveddy,village,False,False,agricultural_burn,"Agricultural cropland near Karaveddy (village, 1.3 km)",651535389,False,,,1,1,agricultural_burn,0.987
10.54381,79.22341,346.01,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.01,5.35,D,8.889297075799535,industrial,unnamed,tn_central,10.6088195,79.2707405,750510845,,,1.4449989421591978,Silathur,village,False,False,agricultural_burn,"Agricultural cropland near Silathur (village, 1.4 km)",750510845,False,,,1,1,agricultural_burn,0.986
10.71104,79.432,341.49,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,306.21,6.82,D,4.463502415132169,industrial,unnamed,tn_central,10.6892774,79.4663268,906637551,Thirumakotai Gas Turbine Power Project,Powerplant,1.3213503294249265,Kanoor Thenpathi,village,False,False,agricultural_burn,"Agricultural cropland near Kanoor Thenpathi (village, 1.3 km)",906637551,False,,,1,1,agricultural_burn,0.986
10.79202,79.03259,340.12,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,304.36,10.43,D,7.415148086898995,industrial,Waste Water Treatment Plant,tn_central,10.7273687,79.0159501,683688520,,,1.6777387417910432,Kalvirayanpettai,village,False,False,agricultural_burn,"Agricultural cropland near Kalvirayanpettai (village, 1.7 km)",683688520,False,,,1,1,agricultural_burn,0.985
10.82872,79.18511,346.57,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,300.54,2.98,D,10.408774377088148,industrial,Central Warehouse Corporation,tn_central,10.7609707,79.119351,46889259,,,1.6741910659819752,Thittai,village,False,False,agricultural_burn,"Agricultural cropland near Thittai (village, 1.7 km)",46889259,False,,,1,1,agricultural_burn,0.986
10.83204,79.18459,332.25,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,301.85,2.98,D,10.640853318752646,industrial,Central Warehouse Corporation,tn_central,10.7609707,79.119351,46889259,,,1.4534332829734826,Thittai,village,False,False,agricultural_burn,"Agricultural cropland near Thittai (village, 1.5 km)",46889259,False,,,1,1,agricultural_burn,0.986
10.85818,78.95408,341.88,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,304.07,4.71,D,7.947682368899594,industrial,unnamed,tn_central,10.882249,78.8855496,464928710,,,0.8977618770430243,Tirukattupalli,village,False,False,agricultural_burn,"Agricultural cropland near Tirukattupalli (village, 0.9 km)",464928710,False,,,1,1,agricultural_burn,0.985
10.87647,79.25341,338.54,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,304.22,2.99,D,9.02483685842383,industrial,Welding Shop,tn_central,10.9423395,79.3017014,287077916,,,1.102263835681846,Devarayanpettai,village,False,False,agricultural_burn,"Agricultural cropland near Devarayanpettai (village, 1.1 km)",287077916,False,,,1,1,agricultural_burn,0.986
10.92989,77.06577,339.03,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,308.06,3.75,D,43.02866134977784,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,2.9838145967555443,Kallapalayam,village,False,False,agricultural_burn,"Agricultural cropland near Kallapalayam (village, 3.0 km)",cpcb_4,False,,,1,0,agricultural_burn,0.987
10.98545,78.22152,341.16,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,307.93,4.83,D,4.562422266999112,works,unnamed,tn_central,10.9589209,78.2534036,906600542,,,0.9487502100100328,Kattupputtur,village,False,False,agricultural_burn,"Agricultural cropland near Kattupputtur (village, 0.9 km)",906600542,False,,,1,1,agricultural_burn,0.986
11.00525,77.1251,345.45,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,309.27,7.94,D,48.387529555520885,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,1.947352545804352,Kalangal,village,False,False,agricultural_burn,"Agricultural cropland near Kalangal (village, 1.9 km)",cpcb_4,False,,,1,0,agricultural_burn,0.987
11.48627,78.88146,338.67,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,304.46,4.68,D,0.1114864359004831,industrial,unnamed,tn_central,11.4872581,78.8812865,645549284,,,1.0684005900639988,Kariyanur,village,False,False,industrial_fire,Industrial facility (Industrial facility),645549284,False,4.68,2.34,1,1,industrial_fire,0.985
11.57037,79.64236,335.47,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,290.73,1.41,D,3.407999166514778,industrial,unnamed,tn_central,11.5898488,79.6182055,206113660,,,5.232337817708472,Kurinjippadi,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kurinjippadi (5.2 km),206113660,False,,,1,1,scrub_biomass_burn,0.976
11.81176,79.62698,335.58,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,301.35,3.95,D,6.309031759150149,industrial,EID Parry & Company,tn_central,11.7710694,79.6673739,206113659,,,5.930152994804031,Nettapakkam,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Nettapakkam (5.9 km),206113659,False,,,1,1,scrub_biomass_burn,0.982
11.85545,78.73141,330.2,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,299.24,2.96,D,6.654754281824309,works,Chilling Plant,tn_central,11.8414036,78.6719676,1337630473,,,5.6612838664702245,Navalur,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Navalur (5.7 km),1337630473,False,,,1,1,scrub_biomass_burn,0.982
11.89135,78.72217,333.36,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,303.29,1.26,D,7.790279532102367,works,Chilling Plant,tn_central,11.8414036,78.6719676,1337630473,,,6.998152943853077,Navalur,village,True,False,wildfire,Forest / Woodland reserve near Navalur,1337630473,False,,,1,1,wildfire,0.967
11.96047,78.80122,331.4,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,301.09,4.31,D,19.31482563647983,works,Chilling Plant,tn_central,11.8414036,78.6719676,1337630473,,,14.396513334424434,Kottappatti,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kottappatti (14.4 km),1337630473,False,,,1,1,scrub_biomass_burn,0.982
